Exp: 1 - 	 Ger: 1 - 	 Best:    0.25564 - 	 Mean: 3080981.80787 - 	 AQreal:   50.78165  	 
Exp: 4 - 	 Ger: 21 - 	 Best:    0.20991 - 	 Mean:    0.21050 - 	 AQreal:    0.55906  	 
Exp: 4 - 	 Ger: 22 - 	 Best:    0.20991 - 	 Mean:    0.21049 - 	 AQreal:    0.55906  	 
Exp: 4 - 	 Ger: 23 - 	 Best:    0.20991 - 	 Mean:    0.21049 - 	 AQreal:    0.55906  	 
Exp: 4 - 	 Ger: 24 - 	 Best:    0.20991 - 	 Mean:    0.21047 - 	 AQreal:    0.55906  	 
Exp: 4 - 	 Ger: 25 - 	 Best:    0.20977 - 	 Mean:    0.21044 - 	 AQreal:    0.54122  	 
Exp: 4 - 	 Ger: 26 - 	 Best:    0.20977 - 	 Mean:    0.21038 - 	 AQreal:    0.54122  	 
Exp: 4 - 	 Ger: 27 - 	 Best:    0.20977 - 	 Mean:    0.21031 - 	 AQreal:    0.54122  	 
Exp: 4 - 	 Ger: 28 - 	 Best:    0.20875 - 	 Mean:    0.21022 - 	 AQreal:    0.54122  	 
Exp: 4 - 	 Ger: 29 - 	 Best:    0.20875 - 	 Mean:    0.21021 - 	 AQreal:    0.54122  	 
Exp: 4 - 	 Ger: 30 - 	 Best:    0.20875 - 	 Mean:    0.21017 - 	 AQreal:    0.47979  	 
Exp: 5 - 	 Ger: 1 - 	 Best:    0.21280 - 	 Mean:    0.21597 - 	 AQreal:    1.00000  	 
Exp: 5 - 	 Ger: 2 - 	 Best:    0.21280 - 	 Mean:    0.21434 - 	 AQreal:    1.00000  	 
Exp: 5 - 	 Ger: 3 - 	 Best:    0.21175 - 	 Mean:    0.21357 - 	 AQreal:    1.00000  	 
Exp: 5 - 	 Ger: 4 - 	 Best:    0.21175 - 	 Mean:    0.21338 - 	 AQreal:    1.00000  	 
Exp: 5 - 	 Ger: 5 - 	 Best:    0.21175 - 	 Mean:    0.21313 - 	 AQreal:    0.82710  	 
Exp: 5 - 	 Ger: 6 - 	 Best:    0.21175 - 	 Mean:    0.21291 - 	 AQreal:    0.82710  	 
Exp: 5 - 	 Ger: 7 - 	 Best:    0.21099 - 	 Mean:    0.21276 - 	 AQreal:    0.82710  	 
Exp: 5 - 	 Ger: 8 - 	 Best:    0.21099 - 	 Mean:    0.21267 - 	 AQreal:    0.82710  	 
Exp: 5 - 	 Ger: 9 - 	 Best:    0.21099 - 	 Mean:    0.21260 - 	 AQreal:    0.82710  	 
Exp: 5 - 	 Ger: 10 - 	 Best:    0.21099 - 	 Mean:    0.21251 - 	 AQreal:    0.81881  	 
Exp: 5 - 	 Ger: 11 - 	 Best:    0.21099 - 	 Mean:    0.21234 - 	 AQreal:    0.81881  	 
Exp: 5 - 	 Ger: 12 - 	 Best:    0.21099 - 	 Mean:    0.21217 - 	 AQreal:    0.81881  	 
Exp: 5 - 	 Ger: 13 - 	 Best:    0.21099 - 	 Mean:    0.21211 - 	 AQreal:    0.81881  	 
Exp: 5 - 	 Ger: 14 - 	 Best:    0.21099 - 	 Mean:    0.21205 - 	 AQreal:    0.81881  	 
Exp: 5 - 	 Ger: 15 - 	 Best:    0.21099 - 	 Mean:    0.21194 - 	 AQreal:    0.70934  	 
Exp: 5 - 	 Ger: 16 - 	 Best:    0.21099 - 	 Mean:    0.21188 - 	 AQreal:    0.70934  	 
Exp: 5 - 	 Ger: 17 - 	 Best:    0.21072 - 	 Mean:    0.21182 - 	 AQreal:    0.70934  	 
Exp: 5 - 	 Ger: 18 - 	 Best:    0.21072 - 	 Mean:    0.21177 - 	 AQreal:    0.70934  	 
Exp: 5 - 	 Ger: 19 - 	 Best:    0.21072 - 	 Mean:    0.21174 - 	 AQreal:    0.70934  	 
Exp: 5 - 	 Ger: 20 - 	 Best:    0.21072 - 	 Mean:    0.21173 - 	 AQreal:    0.67867  	 
Exp: 5 - 	 Ger: 21 - 	 Best:    0.21072 - 	 Mean:    0.21168 - 	 AQreal:    0.67867  	 
Exp: 5 - 	 Ger: 22 - 	 Best:    0.21072 - 	 Mean:    0.21166 - 	 AQreal:    0.67867  	 
Exp: 5 - 	 Ger: 23 - 	 Best:    0.21072 - 	 Mean:    0.21165 - 	 AQreal:    0.67867  	 
Exp: 5 - 	 Ger: 24 - 	 Best:    0.21072 - 	 Mean:    0.21163 - 	 AQreal:    0.67867  	 
Exp: 5 - 	 Ger: 25 - 	 Best:    0.21072 - 	 Mean:    0.21159 - 	 AQreal:    0.65243  	 
Exp: 5 - 	 Ger: 26 - 	 Best:    0.21072 - 	 Mean:    0.21154 - 	 AQreal:    0.65243  	 
Exp: 5 - 	 Ger: 27 - 	 Best:    0.21072 - 	 Mean:    0.21149 - 	 AQreal:    0.65243  	 
Exp: 5 - 	 Ger: 28 - 	 Best:    0.21072 - 	 Mean:    0.21143 - 	 AQreal:    0.65243  	 
Exp: 5 - 	 Ger: 29 - 	 Best:    0.21020 - 	 Mean:    0.21137 - 	 AQreal:    0.65243  	 
Exp: 5 - 	 Ger: 30 - 	 Best:    0.21020 - 	 Mean:    0.21131 - 	 AQreal:    0.56519  	 
Exp: 6 - 	 Ger: 1 - 	 Best:    0.20827 - 	 Mean:    0.21049 - 	 AQreal:    1.00000  	 
Exp: 6 - 	 Ger: 2 - 	 Best:    0.20782 - 	 Mean:    0.20940 - 	 AQreal:    1.00000  	 
Exp: 6 - 	 Ger: 3 - 	 Best:    0.20782 - 	 Mean:    0.20904 - 	 AQreal:    1.00000  	 
Exp: 6 - 	 Ger: 4 - 	 Best:    0.20782 - 	 Mean:    0.20888 - 	 AQreal:    1.00000  	 
Exp: 6 - 	 Ger: 5 - 	 Best:    0.20779 - 	 Mean:    0.20871 - 	 AQreal:    0.84882  	 
Exp: 6 - 	 Ger: 6 - 	 Best:    0.20779 - 	 Mean:    0.20855 - 	 AQreal:    0.84882  	 
Exp: 6 - 	 Ger: 7 - 	 Best:    0.20779 - 	 Mean:    0.20852 - 	 AQreal:    0.84882  	 
Exp: 6 - 	 Ger: 8 - 	 Best:    0.20779 - 	 Mean:    0.20842 - 	 AQreal:    0.84882  	 
Exp: 6 - 	 Ger: 9 - 	 Best:    0.20737 - 	 Mean:    0.20829 - 	 AQreal:    0.84882  	 
Exp: 6 - 	 Ger: 10 - 	 Best:    0.20737 - 	 Mean:    0.20819 - 	 AQreal:    0.67269  	 
Exp: 6 - 	 Ger: 11 - 	 Best:    0.20737 - 	 Mean:    0.20811 - 	 AQreal:    0.67269  	 
Exp: 6 - 	 Ger: 12 - 	 Best:    0.20736 - 	 Mean:    0.20802 - 	 AQreal:    0.67269  	 
Exp: 6 - 	 Ger: 13 - 	 Best:    0.20736 - 	 Mean:    0.20798 - 	 AQreal:    0.67269  	 
Exp: 6 - 	 Ger: 14 - 	 Best:    0.20736 - 	 Mean:    0.20793 - 	 AQreal:    0.67269  	 
Exp: 6 - 	 Ger: 15 - 	 Best:    0.20736 - 	 Mean:    0.20792 - 	 AQreal:    0.57836  	 
Exp: 6 - 	 Ger: 16 - 	 Best:    0.20736 - 	 Mean:    0.20789 - 	 AQreal:    0.57836  	 
Exp: 6 - 	 Ger: 17 - 	 Best:    0.20649 - 	 Mean:    0.20782 - 	 AQreal:    0.57836  	 
Exp: 6 - 	 Ger: 18 - 	 Best:    0.20649 - 	 Mean:    0.20777 - 	 AQreal:    0.57836  	 
Exp: 6 - 	 Ger: 19 - 	 Best:    0.20649 - 	 Mean:    0.20768 - 	 AQreal:    0.57836  	 
Exp: 6 - 	 Ger: 20 - 	 Best:    0.20649 - 	 Mean:    0.20767 - 	 AQreal:    0.49140  	 
Exp: 6 - 	 Ger: 21 - 	 Best:    0.20649 - 	 Mean:    0.20766 - 	 AQreal:    0.49140  	 
Exp: 6 - 	 Ger: 22 - 	 Best:    0.20649 - 	 Mean:    0.20763 - 	 AQreal:    0.49140  	 
Exp: 6 - 	 Ger: 23 - 	 Best:    0.20649 - 	 Mean:    0.20762 - 	 AQreal:    0.49140  	 
Exp: 6 - 	 Ger: 24 - 	 Best:    0.20649 - 	 Mean:    0.20762 - 	 AQreal:    0.49140  	 
Exp: 6 - 	 Ger: 25 - 	 Best:    0.20649 - 	 Mean:    0.20760 - 	 AQreal:    0.48809  	 
Exp: 6 - 	 Ger: 26 - 	 Best:    0.20649 - 	 Mean:    0.20757 - 	 AQreal:    0.48809  	 
Exp: 6 - 	 Ger: 27 - 	 Best:    0.20649 - 	 Mean:    0.20753 - 	 AQreal:    0.48809  	 
Exp: 6 - 	 Ger: 28 - 	 Best:    0.20642 - 	 Mean:    0.20743 - 	 AQreal:    0.48809  	 
Exp: 6 - 	 Ger: 29 - 	 Best:    0.20642 - 	 Mean:    0.20738 - 	 AQreal:    0.48809  	 
Exp: 6 - 	 Ger: 30 - 	 Best:    0.20642 - 	 Mean:    0.20734 - 	 AQreal:    0.43279  	 
Exp: 7 - 	 Ger: 1 - 	 Best:    0.20819 - 	 Mean:    8.55000 - 	 AQreal:    1.00000  	 
Exp: 7 - 	 Ger: 2 - 	 Best:    0.20819 - 	 Mean:    0.20993 - 	 AQreal:    1.00000  	 
Exp: 7 - 	 Ger: 3 - 	 Best:    0.20772 - 	 Mean:    0.20939 - 	 AQreal:    1.00000  	 
Exp: 7 - 	 Ger: 4 - 	 Best:    0.20772 - 	 Mean:    0.20916 - 	 AQreal:    1.00000  	 
Exp: 7 - 	 Ger: 5 - 	 Best:    0.20769 - 	 Mean:    0.20891 - 	 AQreal:    0.99151  	 
Exp: 7 - 	 Ger: 6 - 	 Best:    0.20769 - 	 Mean:    0.20885 - 	 AQreal:    0.99151  	 
Exp: 7 - 	 Ger: 7 - 	 Best:    0.20768 - 	 Mean:    0.20876 - 	 AQreal:    0.99151  	 
Exp: 7 - 	 Ger: 8 - 	 Best:    0.20768 - 	 Mean:    0.20871 - 	 AQreal:    0.99151  	 
Exp: 7 - 	 Ger: 9 - 	 Best:    0.20768 - 	 Mean:    0.20858 - 	 AQreal:    0.99151  	 
Exp: 7 - 	 Ger: 10 - 	 Best:    0.20768 - 	 Mean:    0.20849 - 	 AQreal:    0.86218  	 
Exp: 7 - 	 Ger: 11 - 	 Best:    0.20759 - 	 Mean:    0.20838 - 	 AQreal:    0.86218  	 
Exp: 7 - 	 Ger: 12 - 	 Best:    0.20759 - 	 Mean:    0.20831 - 	 AQreal:    0.86218  	 
Exp: 7 - 	 Ger: 13 - 	 Best:    0.20759 - 	 Mean:    0.20830 - 	 AQreal:    0.86218  	 
Exp: 7 - 	 Ger: 14 - 	 Best:    0.20759 - 	 Mean:    0.20821 - 	 AQreal:    0.86218  	 
Exp: 7 - 	 Ger: 15 - 	 Best:    0.20759 - 	 Mean:    0.20818 - 	 AQreal:    0.69832  	 
Exp: 7 - 	 Ger: 16 - 	 Best:    0.20759 - 	 Mean:    0.20811 - 	 AQreal:    0.69832  	 
Exp: 7 - 	 Ger: 17 - 	 Best:    0.20759 - 	 Mean:    0.20809 - 	 AQreal:    0.69832  	 
Exp: 7 - 	 Ger: 18 - 	 Best:    0.20759 - 	 Mean:    0.20805 - 	 AQreal:    0.69832  	 
Exp: 7 - 	 Ger: 19 - 	 Best:    0.20759 - 	 Mean:    0.20799 - 	 AQreal:    0.69832  	 
Exp: 7 - 	 Ger: 20 - 	 Best:    0.20759 - 	 Mean:    0.20795 - 	 AQreal:    0.60305  	 
Exp: 7 - 	 Ger: 21 - 	 Best:    0.20759 - 	 Mean:    0.20792 - 	 AQreal:    0.60305  	 
Exp: 7 - 	 Ger: 22 - 	 Best:    0.20759 - 	 Mean:    0.20790 - 	 AQreal:    0.60305  	 
Exp: 7 - 	 Ger: 23 - 	 Best:    0.20759 - 	 Mean:    0.20788 - 	 AQreal:    0.60305  	 
Exp: 7 - 	 Ger: 24 - 	 Best:    0.20759 - 	 Mean:    0.20786 - 	 AQreal:    0.60305  	 
Exp: 7 - 	 Ger: 25 - 	 Best:    0.20759 - 	 Mean:    0.20786 - 	 AQreal:    0.55243  	 
Exp: 7 - 	 Ger: 26 - 	 Best:    0.20759 - 	 Mean:    0.20785 - 	 AQreal:    0.55243  	 
Exp: 7 - 	 Ger: 27 - 	 Best:    0.20759 - 	 Mean:    0.20785 - 	 AQreal:    0.55243  	 
Exp: 7 - 	 Ger: 28 - 	 Best:    0.20759 - 	 Mean:    0.20784 - 	 AQreal:    0.55243  	 
Exp: 7 - 	 Ger: 29 - 	 Best:    0.20759 - 	 Mean:    0.20783 - 	 AQreal:    0.55243  	 
Exp: 7 - 	 Ger: 30 - 	 Best:    0.20759 - 	 Mean:    0.20782 - 	 AQreal:    0.54861  	 
Exp: 8 - 	 Ger: 1 - 	 Best:    0.21007 - 	 Mean:   18.13025 - 	 AQreal:    1.00000  	 
Exp: 8 - 	 Ger: 2 - 	 Best:    0.20876 - 	 Mean:    0.21158 - 	 AQreal:    1.00000  	 
Exp: 8 - 	 Ger: 3 - 	 Best:    0.20876 - 	 Mean:    0.21113 - 	 AQreal:    1.00000  	 
Exp: 8 - 	 Ger: 4 - 	 Best:    0.20876 - 	 Mean:    0.21081 - 	 AQreal:    1.00000  	 
Exp: 8 - 	 Ger: 5 - 	 Best:    0.20876 - 	 Mean:    0.21051 - 	 AQreal:    0.80783  	 
Exp: 8 - 	 Ger: 6 - 	 Best:    0.20876 - 	 Mean:    0.21039 - 	 AQreal:    0.80783  	 
Exp: 8 - 	 Ger: 7 - 	 Best:    0.20876 - 	 Mean:    0.21012 - 	 AQreal:    0.80783  	 
Exp: 8 - 	 Ger: 8 - 	 Best:    0.20876 - 	 Mean:    0.21001 - 	 AQreal:    0.80783  	 
Exp: 8 - 	 Ger: 9 - 	 Best:    0.20876 - 	 Mean:    0.20997 - 	 AQreal:    0.80783  	 
Exp: 8 - 	 Ger: 10 - 	 Best:    0.20876 - 	 Mean:    0.20993 - 	 AQreal:    0.67221  	 
Exp: 8 - 	 Ger: 11 - 	 Best:    0.20876 - 	 Mean:    0.20984 - 	 AQreal:    0.67221  	 
Exp: 8 - 	 Ger: 12 - 	 Best:    0.20876 - 	 Mean:    0.20982 - 	 AQreal:    0.67221  	 
Exp: 8 - 	 Ger: 13 - 	 Best:    0.20876 - 	 Mean:    0.20982 - 	 AQreal:    0.67221  	 
Exp: 8 - 	 Ger: 14 - 	 Best:    0.20876 - 	 Mean:    0.20978 - 	 AQreal:    0.67221  	 
Exp: 8 - 	 Ger: 15 - 	 Best:    0.20876 - 	 Mean:    0.20970 - 	 AQreal:    0.64688  	 
Exp: 8 - 	 Ger: 16 - 	 Best:    0.20876 - 	 Mean:    0.20965 - 	 AQreal:    0.64688  	 
Exp: 8 - 	 Ger: 17 - 	 Best:    0.20876 - 	 Mean:    0.20964 - 	 AQreal:    0.64688  	 
Exp: 8 - 	 Ger: 18 - 	 Best:    0.20876 - 	 Mean:    0.20961 - 	 AQreal:    0.64688  	 
Exp: 8 - 	 Ger: 19 - 	 Best:    0.20876 - 	 Mean:    0.20960 - 	 AQreal:    0.64688  	 
Exp: 8 - 	 Ger: 20 - 	 Best:    0.20876 - 	 Mean:    0.20960 - 	 AQreal:    0.56813  	 
Exp: 8 - 	 Ger: 21 - 	 Best:    0.20876 - 	 Mean:    0.20957 - 	 AQreal:    0.56813  	 
Exp: 8 - 	 Ger: 22 - 	 Best:    0.20876 - 	 Mean:    0.20950 - 	 AQreal:    0.56813  	 
Exp: 8 - 	 Ger: 23 - 	 Best:    0.20876 - 	 Mean:    0.20947 - 	 AQreal:    0.56813  	 
Exp: 8 - 	 Ger: 24 - 	 Best:    0.20876 - 	 Mean:    0.20942 - 	 AQreal:    0.56813  	 
Exp: 8 - 	 Ger: 25 - 	 Best:    0.20876 - 	 Mean:    0.20941 - 	 AQreal:    0.56092  	 
Exp: 8 - 	 Ger: 26 - 	 Best:    0.20876 - 	 Mean:    0.20938 - 	 AQreal:    0.56092  	 
Exp: 8 - 	 Ger: 27 - 	 Best:    0.20807 - 	 Mean:    0.20931 - 	 AQreal:    0.56092  	 
Exp: 8 - 	 Ger: 28 - 	 Best:    0.20807 - 	 Mean:    0.20930 - 	 AQreal:    0.56092  	 
Exp: 8 - 	 Ger: 29 - 	 Best:    0.20807 - 	 Mean:    0.20926 - 	 AQreal:    0.56092  	 
Exp: 8 - 	 Ger: 30 - 	 Best:    0.20807 - 	 Mean:    0.20921 - 	 AQreal:    0.48236  	 
Exp: 9 - 	 Ger: 1 - 	 Best:    0.21085 - 	 Mean:    0.21391 - 	 AQreal:    1.00000  	 
Exp: 9 - 	 Ger: 2 - 	 Best:    0.21013 - 	 Mean:    0.21266 - 	 AQreal:    1.00000  	 
Exp: 9 - 	 Ger: 3 - 	 Best:    0.21013 - 	 Mean:    0.21232 - 	 AQreal:    1.00000  	 
Exp: 9 - 	 Ger: 4 - 	 Best:    0.21013 - 	 Mean:    0.21197 - 	 AQreal:    1.00000  	 
Exp: 9 - 	 Ger: 5 - 	 Best:    0.21006 - 	 Mean:    0.21151 - 	 AQreal:    0.99414  	 
Exp: 9 - 	 Ger: 6 - 	 Best:    0.21006 - 	 Mean:    0.21134 - 	 AQreal:    0.99414  	 
Exp: 9 - 	 Ger: 7 - 	 Best:    0.21006 - 	 Mean:    0.21111 - 	 AQreal:    0.99414  	 
Exp: 9 - 	 Ger: 8 - 	 Best:    0.21006 - 	 Mean:    0.21111 - 	 AQreal:    0.99414  	 
Exp: 9 - 	 Ger: 9 - 	 Best:    0.21006 - 	 Mean:    0.21101 - 	 AQreal:    0.99414  	 
Exp: 9 - 	 Ger: 10 - 	 Best:    0.20984 - 	 Mean:    0.21088 - 	 AQreal:    0.77942  	 
Exp: 9 - 	 Ger: 11 - 	 Best:    0.20984 - 	 Mean:    0.21084 - 	 AQreal:    0.77942  	 
Exp: 9 - 	 Ger: 12 - 	 Best:    0.20984 - 	 Mean:    0.21081 - 	 AQreal:    0.77942  	 
Exp: 9 - 	 Ger: 13 - 	 Best:    0.20984 - 	 Mean:    0.21075 - 	 AQreal:    0.77942  	 
Exp: 9 - 	 Ger: 14 - 	 Best:    0.20984 - 	 Mean:    0.21072 - 	 AQreal:    0.77942  	 
Exp: 9 - 	 Ger: 15 - 	 Best:    0.20984 - 	 Mean:    0.21064 - 	 AQreal:    0.63761  	 
Exp: 9 - 	 Ger: 16 - 	 Best:    0.20984 - 	 Mean:    0.21062 - 	 AQreal:    0.63761  	 
Exp: 9 - 	 Ger: 17 - 	 Best:    0.20984 - 	 Mean:    0.21058 - 	 AQreal:    0.63761  	 
Exp: 9 - 	 Ger: 18 - 	 Best:    0.20984 - 	 Mean:    0.21057 - 	 AQreal:    0.63761  	 
Exp: 9 - 	 Ger: 19 - 	 Best:    0.20942 - 	 Mean:    0.21047 - 	 AQreal:    0.63761  	 
Exp: 9 - 	 Ger: 20 - 	 Best:    0.20942 - 	 Mean:    0.21047 - 	 AQreal:    0.62021  	 
Exp: 9 - 	 Ger: 21 - 	 Best:    0.20942 - 	 Mean:    0.21044 - 	 AQreal:    0.62021  	 
Exp: 9 - 	 Ger: 22 - 	 Best:    0.20942 - 	 Mean:    0.21038 - 	 AQreal:    0.62021  	 
Exp: 9 - 	 Ger: 23 - 	 Best:    0.20942 - 	 Mean:    0.21036 - 	 AQreal:    0.62021  	 
Exp: 9 - 	 Ger: 24 - 	 Best:    0.20942 - 	 Mean:    0.21028 - 	 AQreal:    0.62021  	 
Exp: 9 - 	 Ger: 25 - 	 Best:    0.20942 - 	 Mean:    0.21023 - 	 AQreal:    0.49689  	 
Exp: 9 - 	 Ger: 26 - 	 Best:    0.20942 - 	 Mean:    0.21017 - 	 AQreal:    0.49689  	 
Exp: 9 - 	 Ger: 27 - 	 Best:    0.20942 - 	 Mean:    0.21016 - 	 AQreal:    0.49689  	 
Exp: 9 - 	 Ger: 28 - 	 Best:    0.20942 - 	 Mean:    0.21012 - 	 AQreal:    0.49689  	 
Exp: 9 - 	 Ger: 29 - 	 Best:    0.20942 - 	 Mean:    0.21011 - 	 AQreal:    0.49689  	 
Exp: 9 - 	 Ger: 30 - 	 Best:    0.20942 - 	 Mean:    0.21011 - 	 AQreal:    0.48912  	 
Exp: 10 - 	 Ger: 1 - 	 Best:    0.20980 - 	 Mean:    0.21256 - 	 AQreal:    1.00000  	 
Exp: 10 - 	 Ger: 2 - 	 Best:    0.20980 - 	 Mean:    0.21160 - 	 AQreal:    1.00000  	 
Exp: 10 - 	 Ger: 3 - 	 Best:    0.20980 - 	 Mean:    0.21104 - 	 AQreal:    1.00000  	 
Exp: 10 - 	 Ger: 4 - 	 Best:    0.20980 - 	 Mean:    0.21073 - 	 AQreal:    1.00000  	 
Exp: 10 - 	 Ger: 5 - 	 Best:    0.20961 - 	 Mean:    0.21049 - 	 AQreal:    0.89944  	 
Exp: 10 - 	 Ger: 6 - 	 Best:    0.20934 - 	 Mean:    0.21031 - 	 AQreal:    0.89944  	 
Exp: 10 - 	 Ger: 7 - 	 Best:    0.20934 - 	 Mean:    0.21013 - 	 AQreal:    0.89944  	 
Exp: 10 - 	 Ger: 8 - 	 Best:    0.20934 - 	 Mean:    0.21009 - 	 AQreal:    0.89944  	 
Exp: 10 - 	 Ger: 9 - 	 Best:    0.20934 - 	 Mean:    0.21005 - 	 AQreal:    0.89944  	 
Exp: 10 - 	 Ger: 10 - 	 Best:    0.20933 - 	 Mean:    0.20995 - 	 AQreal:    0.74440  	 
Exp: 10 - 	 Ger: 11 - 	 Best:    0.20889 - 	 Mean:    0.20979 - 	 AQreal:    0.74440  	 
Exp: 10 - 	 Ger: 12 - 	 Best:    0.20889 - 	 Mean:    0.20971 - 	 AQreal:    0.74440  	 
Exp: 10 - 	 Ger: 13 - 	 Best:    0.20889 - 	 Mean:    0.20960 - 	 AQreal:    0.74440  	 
Exp: 10 - 	 Ger: 14 - 	 Best:    0.20869 - 	 Mean:    0.20949 - 	 AQreal:    0.74440  	 
Exp: 10 - 	 Ger: 15 - 	 Best:    0.20869 - 	 Mean:    0.20943 - 	 AQreal:    0.61570  	 
Exp: 10 - 	 Ger: 16 - 	 Best:    0.20854 - 	 Mean:    0.20936 - 	 AQreal:    0.61570  	 
Exp: 10 - 	 Ger: 17 - 	 Best:    0.20854 - 	 Mean:    0.20936 - 	 AQreal:    0.61570  	 
Exp: 10 - 	 Ger: 18 - 	 Best:    0.20854 - 	 Mean:    0.20931 - 	 AQreal:    0.61570  	 
Exp: 10 - 	 Ger: 19 - 	 Best:    0.20854 - 	 Mean:    0.20931 - 	 AQreal:    0.61570  	 
Exp: 10 - 	 Ger: 20 - 	 Best:    0.20854 - 	 Mean:    0.20926 - 	 AQreal:    0.56868  	 
Exp: 10 - 	 Ger: 21 - 	 Best:    0.20854 - 	 Mean:    0.20926 - 	 AQreal:    0.56868  	 
Exp: 10 - 	 Ger: 22 - 	 Best:    0.20854 - 	 Mean:    0.20923 - 	 AQreal:    0.56868  	 
Exp: 10 - 	 Ger: 23 - 	 Best:    0.20854 - 	 Mean:    0.20921 - 	 AQreal:    0.56868  	 
Exp: 10 - 	 Ger: 24 - 	 Best:    0.20854 - 	 Mean:    0.20920 - 	 AQreal:    0.56868  	 
Exp: 10 - 	 Ger: 25 - 	 Best:    0.20854 - 	 Mean:    0.20915 - 	 AQreal:    0.56249  	 
Exp: 10 - 	 Ger: 26 - 	 Best:    0.20796 - 	 Mean:    0.20908 - 	 AQreal:    0.56249  	 
Exp: 10 - 	 Ger: 27 - 	 Best:    0.20782 - 	 Mean:    0.20894 - 	 AQreal:    0.56249  	 
Exp: 10 - 	 Ger: 28 - 	 Best:    0.20782 - 	 Mean:    0.20893 - 	 AQreal:    0.56249  	 
Exp: 10 - 	 Ger: 29 - 	 Best:    0.20782 - 	 Mean:    0.20892 - 	 AQreal:    0.56249  	 
Exp: 10 - 	 Ger: 30 - 	 Best:    0.20782 - 	 Mean:    0.20891 - 	 AQreal:    0.46030  	 
IdleTimeout has been reached.
Parallel pool using the 'local' profile is shutting down.


             Etapa 1

Exp 1 - Aptidao: 0.214307
Exp 2 - Aptidao: 0.208683
Exp 3 - Aptidao: 0.211158
Exp 4 - Aptidao: 0.212470
Exp 5 - Aptidao: 0.214076
Exp 6 - Aptidao: 0.210115
Exp 7 - Aptidao: 0.210398
Exp 8 - Aptidao: 0.212064
Exp 9 - Aptidao: 0.213300
Exp 10 - Aptidao: 0.211269

Aptidão Média: 0.211784

Aptidão Desvio: 0.001809

Tempo Total(10 experimentos): 1504433.718174 s


             Etapa 2 - Random

                RMSE_mV

Exp 1 - Treinamento: 0.203253  Validacao: 0.212837  Teste: 0.345683  SRG: 348.529453
Exp 2 - Treinamento: 0.200774  Validacao: 0.207659  Teste: 0.602864  SRG: 175.992167
Exp 3 - Treinamento: 0.202960  Validacao: 0.210411  Teste: 0.372291  SRG: 321.934082
Exp 4 - Treinamento: 0.204881  Validacao: 0.210195  Teste: 0.363737  SRG: 169.230660
Exp 5 - Treinamento: 0.203904  Validacao: 0.210636  Teste: 0.347206  SRG: 261.664770
Exp 6 - Treinamento: 0.201882  Validacao: 0.208973  Teste: 0.331630  SRG: 192.048170
Exp 7 - Treinamento: 0.201633  Validacao: 0.208973  Teste: 0.393323  SRG: 209.506780
Exp 8 - Treinamento: 0.203439  Validacao: 0.211037  Teste: 0.380428  SRG: 149.592659
Exp 9 - Treinamento: 0.204907  Validacao: 0.211984  Teste: 0.523120  SRG: 246.569337
Exp 10 - Treinamento: 0.201311  Validacao: 0.209017  Teste: 0.431829  SRG: 269.043492

Média: Treinamento: 0.202894  Validacao: 0.210172  Teste: 0.409211

Desvio: Treinamento: 0.001456  Validacao: 0.001561  Teste: 0.087813

Melhor: Treinamento: 0.201882  Validacao: 0.208973  Teste: 0.331630  SRG: 192.048170

                fit

Exp 1 - Treinamento: 99.628436  Validacao: 99.587958  Teste: 99.346771  SRG: 348.529453
Exp 2 - Treinamento: 99.632968  Validacao: 99.597981  Teste: 98.860781  SRG: 175.992167
Exp 3 - Treinamento: 99.628972  Validacao: 99.592654  Teste: 99.296491  SRG: 321.934082
Exp 4 - Treinamento: 99.625460  Validacao: 99.593073  Teste: 99.312655  SRG: 169.230660
Exp 5 - Treinamento: 99.627246  Validacao: 99.592218  Teste: 99.343893  SRG: 261.664770
Exp 6 - Treinamento: 99.630942  Validacao: 99.595437  Teste: 99.373327  SRG: 192.048170
Exp 7 - Treinamento: 99.631398  Validacao: 99.595437  Teste: 99.256746  SRG: 209.506780
Exp 8 - Treinamento: 99.628096  Validacao: 99.591442  Teste: 99.281114  SRG: 149.592659
Exp 9 - Treinamento: 99.625413  Validacao: 99.589608  Teste: 99.011472  SRG: 246.569337
Exp 10 - Treinamento: 99.631987  Validacao: 99.595353  Teste: 99.183982  SRG: 269.043492

Média: Treinamento: 99.629092  Validacao: 99.593116  Teste: 99.226723

Desvio: Treinamento: 0.002661  Validacao: 0.003022  Teste: 0.165938

Melhor: Treinamento: 99.630942  Validacao: 99.595437  Teste: 99.373327  SRG: 192.048170
                RRSE

Exp 1 - Treinamento: 0.003716  Validacao: 0.004120  Teste: 0.006532  SRG: 348.529453
Exp 2 - Treinamento: 0.003670  Validacao: 0.004020  Teste: 0.011392  SRG: 175.992167
Exp 3 - Treinamento: 0.003710  Validacao: 0.004073  Teste: 0.007035  SRG: 321.934082
Exp 4 - Treinamento: 0.003745  Validacao: 0.004069  Teste: 0.006873  SRG: 169.230660
Exp 5 - Treinamento: 0.003728  Validacao: 0.004078  Teste: 0.006561  SRG: 261.664770
Exp 6 - Treinamento: 0.003691  Validacao: 0.004046  Teste: 0.006267  SRG: 192.048170
Exp 7 - Treinamento: 0.003686  Validacao: 0.004046  Teste: 0.007433  SRG: 209.506780
