{Undefined function or variable 'numGenesQbit'.

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('aeiq_br_real', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m', 190)" style="font-weight:bold">aeiq_br_real</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m',190,0)">line 190</a>)
        contadorQbit=zeros(numClassic,numGenesQbit);

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('Experimento_PRINCIPAL_AEIQ_geral', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m', 75)" style="font-weight:bold">Experimento_PRINCIPAL_AEIQ_geral</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',75,0)">line 75</a>)
[sol{exp}, classic,  evobestFitness{exp}, trace] = aeiq_br_real(num_var, numPulses, numClassic, ...
} 
opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',75,0)
opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m',190,0)
Experimento_PRINCIPAL_AEIQ_geral
Exp: 1 - 	 Ger: 1 - 	 Best:    2.19153 - 	 Mean: 1736.25358 - 	 AQreal:   75.78165  	 
Exp: 4 - 	 Ger: 14 - 	 Best:    1.34172 - 	 Mean:    1.47863 - 	 AQreal:    0.60186  	 
Exp: 4 - 	 Ger: 15 - 	 Best:    1.34172 - 	 Mean:    1.46827 - 	 AQreal:    0.49967  	 
Exp: 4 - 	 Ger: 16 - 	 Best:    1.34172 - 	 Mean:    1.46148 - 	 AQreal:    0.49967  	 
Exp: 4 - 	 Ger: 17 - 	 Best:    1.34172 - 	 Mean:    1.44628 - 	 AQreal:    0.49967  	 
Exp: 4 - 	 Ger: 18 - 	 Best:    1.34172 - 	 Mean:    1.44039 - 	 AQreal:    0.49967  	 
Exp: 4 - 	 Ger: 19 - 	 Best:    1.32264 - 	 Mean:    1.42779 - 	 AQreal:    0.49967  	 
Exp: 4 - 	 Ger: 20 - 	 Best:    1.32264 - 	 Mean:    1.41922 - 	 AQreal:    0.49123  	 
Exp: 4 - 	 Ger: 21 - 	 Best:    1.32264 - 	 Mean:    1.41457 - 	 AQreal:    0.49123  	 
Exp: 4 - 	 Ger: 22 - 	 Best:    1.32264 - 	 Mean:    1.41013 - 	 AQreal:    0.49123  	 
Exp: 4 - 	 Ger: 23 - 	 Best:    1.32264 - 	 Mean:    1.40529 - 	 AQreal:    0.49123  	 
Exp: 4 - 	 Ger: 24 - 	 Best:    1.32264 - 	 Mean:    1.39674 - 	 AQreal:    0.49123  	 
Exp: 4 - 	 Ger: 25 - 	 Best:    1.32264 - 	 Mean:    1.39119 - 	 AQreal:    0.45802  	 
Exp: 4 - 	 Ger: 26 - 	 Best:    1.32264 - 	 Mean:    1.38752 - 	 AQreal:    0.45802  	 
Exp: 4 - 	 Ger: 27 - 	 Best:    1.32264 - 	 Mean:    1.38336 - 	 AQreal:    0.45802  	 
Exp: 4 - 	 Ger: 28 - 	 Best:    1.32264 - 	 Mean:    1.37426 - 	 AQreal:    0.45802  	 
Exp: 4 - 	 Ger: 29 - 	 Best:    1.32264 - 	 Mean:    1.37243 - 	 AQreal:    0.45802  	 
Exp: 4 - 	 Ger: 30 - 	 Best:    1.32264 - 	 Mean:    1.37047 - 	 AQreal:    0.36226  	 
Exp: 4 - 	 Ger: 31 - 	 Best:    1.32264 - 	 Mean:    1.36483 - 	 AQreal:    0.36226  	 
Exp: 4 - 	 Ger: 32 - 	 Best:    1.29979 - 	 Mean:    1.35843 - 	 AQreal:    0.36226  	 
Exp: 4 - 	 Ger: 33 - 	 Best:    1.29979 - 	 Mean:    1.35560 - 	 AQreal:    0.36226  	 
Exp: 4 - 	 Ger: 34 - 	 Best:    1.29416 - 	 Mean:    1.35006 - 	 AQreal:    0.36226  	 
Exp: 4 - 	 Ger: 35 - 	 Best:    1.25242 - 	 Mean:    1.34095 - 	 AQreal:    0.30558  	 
Exp: 4 - 	 Ger: 36 - 	 Best:    1.25242 - 	 Mean:    1.33240 - 	 AQreal:    0.30558  	 
Exp: 4 - 	 Ger: 37 - 	 Best:    1.25242 - 	 Mean:    1.32911 - 	 AQreal:    0.30558  	 
Exp: 4 - 	 Ger: 38 - 	 Best:    1.25180 - 	 Mean:    1.32367 - 	 AQreal:    0.30558  	 
Exp: 4 - 	 Ger: 39 - 	 Best:    1.22659 - 	 Mean:    1.31149 - 	 AQreal:    0.30558  	 
Exp: 4 - 	 Ger: 40 - 	 Best:    1.22659 - 	 Mean:    1.30354 - 	 AQreal:    0.22066  	 
Exp: 4 - 	 Ger: 41 - 	 Best:    1.22659 - 	 Mean:    1.28866 - 	 AQreal:    0.22066  	 
Exp: 4 - 	 Ger: 42 - 	 Best:    1.22638 - 	 Mean:    1.27071 - 	 AQreal:    0.22066  	 
Exp: 4 - 	 Ger: 43 - 	 Best:    1.21484 - 	 Mean:    1.26037 - 	 AQreal:    0.22066  	 
Exp: 4 - 	 Ger: 44 - 	 Best:    1.21462 - 	 Mean:    1.25272 - 	 AQreal:    0.22066  	 
Exp: 4 - 	 Ger: 45 - 	 Best:    1.20969 - 	 Mean:    1.24662 - 	 AQreal:    0.19010  	 
Exp: 4 - 	 Ger: 46 - 	 Best:    1.17049 - 	 Mean:    1.23851 - 	 AQreal:    0.19010  	 
Exp: 4 - 	 Ger: 47 - 	 Best:    1.17049 - 	 Mean:    1.23558 - 	 AQreal:    0.19010  	 
Exp: 4 - 	 Ger: 48 - 	 Best:    1.17049 - 	 Mean:    1.23089 - 	 AQreal:    0.19010  	 
Exp: 4 - 	 Ger: 49 - 	 Best:    1.17049 - 	 Mean:    1.22933 - 	 AQreal:    0.19010  	 
Exp: 4 - 	 Ger: 50 - 	 Best:    1.17049 - 	 Mean:    1.22499 - 	 AQreal:    0.18403  	 
Exp: 4 - 	 Ger: 51 - 	 Best:    1.17049 - 	 Mean:    1.21776 - 	 AQreal:    0.18403  	 
Exp: 4 - 	 Ger: 52 - 	 Best:    1.16446 - 	 Mean:    1.21275 - 	 AQreal:    0.18403  	 
Exp: 4 - 	 Ger: 53 - 	 Best:    1.15265 - 	 Mean:    1.20575 - 	 AQreal:    0.18403  	 
Exp: 4 - 	 Ger: 54 - 	 Best:    1.15265 - 	 Mean:    1.19905 - 	 AQreal:    0.18403  	 
Exp: 4 - 	 Ger: 55 - 	 Best:    1.15265 - 	 Mean:    1.19532 - 	 AQreal:    0.15805  	 
Exp: 4 - 	 Ger: 56 - 	 Best:    1.12464 - 	 Mean:    1.18848 - 	 AQreal:    0.15805  	 
Exp: 4 - 	 Ger: 57 - 	 Best:    1.12464 - 	 Mean:    1.18526 - 	 AQreal:    0.15805  	 
Exp: 4 - 	 Ger: 58 - 	 Best:    1.12464 - 	 Mean:    1.18041 - 	 AQreal:    0.15805  	 
Exp: 4 - 	 Ger: 59 - 	 Best:    1.12464 - 	 Mean:    1.17668 - 	 AQreal:    0.15805  	 
Exp: 4 - 	 Ger: 60 - 	 Best:    1.12464 - 	 Mean:    1.17544 - 	 AQreal:    0.12048  	 
Exp: 4 - 	 Ger: 61 - 	 Best:    1.12464 - 	 Mean:    1.16777 - 	 AQreal:    0.12048  	 
Exp: 4 - 	 Ger: 62 - 	 Best:    1.12464 - 	 Mean:    1.15910 - 	 AQreal:    0.12048  	 
Exp: 4 - 	 Ger: 63 - 	 Best:    1.12409 - 	 Mean:    1.15361 - 	 AQreal:    0.12048  	 
Exp: 4 - 	 Ger: 64 - 	 Best:    1.11857 - 	 Mean:    1.14834 - 	 AQreal:    0.12048  	 
Exp: 4 - 	 Ger: 65 - 	 Best:    1.11857 - 	 Mean:    1.14416 - 	 AQreal:    0.09257  	 
Exp: 4 - 	 Ger: 66 - 	 Best:    1.10821 - 	 Mean:    1.13494 - 	 AQreal:    0.09257  	 
Exp: 4 - 	 Ger: 67 - 	 Best:    1.10770 - 	 Mean:    1.12910 - 	 AQreal:    0.09257  	 
Exp: 4 - 	 Ger: 68 - 	 Best:    1.10770 - 	 Mean:    1.12546 - 	 AQreal:    0.09257  	 
Exp: 4 - 	 Ger: 69 - 	 Best:    1.10495 - 	 Mean:    1.12202 - 	 AQreal:    0.09257  	 
Exp: 4 - 	 Ger: 70 - 	 Best:    1.08512 - 	 Mean:    1.11565 - 	 AQreal:    0.08183  	 
Exp: 4 - 	 Ger: 71 - 	 Best:    1.08512 - 	 Mean:    1.11114 - 	 AQreal:    0.08183  	 
Exp: 4 - 	 Ger: 72 - 	 Best:    1.05263 - 	 Mean:    1.10544 - 	 AQreal:    0.08183  	 
Exp: 4 - 	 Ger: 73 - 	 Best:    1.05263 - 	 Mean:    1.09870 - 	 AQreal:    0.08183  	 
Exp: 4 - 	 Ger: 74 - 	 Best:    1.05263 - 	 Mean:    1.09396 - 	 AQreal:    0.08183  	 
Exp: 4 - 	 Ger: 75 - 	 Best:    1.05263 - 	 Mean:    1.09012 - 	 AQreal:    0.08007  	 
Exp: 4 - 	 Ger: 76 - 	 Best:    1.05263 - 	 Mean:    1.08690 - 	 AQreal:    0.08007  	 
Exp: 4 - 	 Ger: 77 - 	 Best:    1.05263 - 	 Mean:    1.08159 - 	 AQreal:    0.08007  	 
Exp: 4 - 	 Ger: 78 - 	 Best:    1.05263 - 	 Mean:    1.07914 - 	 AQreal:    0.08007  	 
Exp: 4 - 	 Ger: 79 - 	 Best:    1.05263 - 	 Mean:    1.07397 - 	 AQreal:    0.08007  	 
Exp: 4 - 	 Ger: 80 - 	 Best:    1.05263 - 	 Mean:    1.07180 - 	 AQreal:    0.07225  	 
Exp: 4 - 	 Ger: 81 - 	 Best:    1.05263 - 	 Mean:    1.06933 - 	 AQreal:    0.07225  	 
Exp: 4 - 	 Ger: 82 - 	 Best:    1.05263 - 	 Mean:    1.06689 - 	 AQreal:    0.07225  	 
Exp: 4 - 	 Ger: 83 - 	 Best:    1.05263 - 	 Mean:    1.06446 - 	 AQreal:    0.07225  	 
Exp: 4 - 	 Ger: 84 - 	 Best:    1.02556 - 	 Mean:    1.05933 - 	 AQreal:    0.07225  	 
Exp: 4 - 	 Ger: 85 - 	 Best:    1.02556 - 	 Mean:    1.05396 - 	 AQreal:    0.06968  	 
Exp: 4 - 	 Ger: 86 - 	 Best:    1.02556 - 	 Mean:    1.04960 - 	 AQreal:    0.06968  	 
Exp: 4 - 	 Ger: 87 - 	 Best:    1.02378 - 	 Mean:    1.04636 - 	 AQreal:    0.06968  	 
Exp: 4 - 	 Ger: 88 - 	 Best:    1.02378 - 	 Mean:    1.04300 - 	 AQreal:    0.06968  	 
Exp: 4 - 	 Ger: 89 - 	 Best:    1.02354 - 	 Mean:    1.03927 - 	 AQreal:    0.06968  	 
Exp: 4 - 	 Ger: 90 - 	 Best:    1.02354 - 	 Mean:    1.03582 - 	 AQreal:    0.06875  	 
Exp: 4 - 	 Ger: 91 - 	 Best:    1.02354 - 	 Mean:    1.03255 - 	 AQreal:    0.06875  	 
Exp: 4 - 	 Ger: 92 - 	 Best:    1.02322 - 	 Mean:    1.03118 - 	 AQreal:    0.06875  	 
Exp: 4 - 	 Ger: 93 - 	 Best:    1.01916 - 	 Mean:    1.02872 - 	 AQreal:    0.06875  	 
Exp: 4 - 	 Ger: 94 - 	 Best:    1.01643 - 	 Mean:    1.02680 - 	 AQreal:    0.06875  	 
Exp: 4 - 	 Ger: 95 - 	 Best:    1.00561 - 	 Mean:    1.02373 - 	 AQreal:    0.06572  	 
Exp: 4 - 	 Ger: 96 - 	 Best:    1.00561 - 	 Mean:    1.02118 - 	 AQreal:    0.06572  	 
Exp: 4 - 	 Ger: 97 - 	 Best:    1.00075 - 	 Mean:    1.01872 - 	 AQreal:    0.06572  	 
Exp: 4 - 	 Ger: 98 - 	 Best:    1.00075 - 	 Mean:    1.01717 - 	 AQreal:    0.06572  	 
Exp: 4 - 	 Ger: 99 - 	 Best:    1.00075 - 	 Mean:    1.01516 - 	 AQreal:    0.06572  	 
Exp: 4 - 	 Ger: 100 - 	 Best:    0.99707 - 	 Mean:    1.01264 - 	 AQreal:    0.05773  	 
Exp: 5 - 	 Ger: 1 - 	 Best:    1.54501 - 	 Mean:   26.81387 - 	 AQreal:    1.00000  	 
Exp: 5 - 	 Ger: 2 - 	 Best:    1.44437 - 	 Mean:    1.70535 - 	 AQreal:    1.00000  	 
Exp: 5 - 	 Ger: 3 - 	 Best:    1.44437 - 	 Mean:    1.65022 - 	 AQreal:    1.00000  	 
Exp: 5 - 	 Ger: 4 - 	 Best:    1.44437 - 	 Mean:    1.62593 - 	 AQreal:    1.00000  	 
Exp: 5 - 	 Ger: 5 - 	 Best:    1.31676 - 	 Mean:    1.58776 - 	 AQreal:    0.73829  	 
Exp: 5 - 	 Ger: 6 - 	 Best:    1.31676 - 	 Mean:    1.57653 - 	 AQreal:    0.73829  	 
Exp: 5 - 	 Ger: 7 - 	 Best:    1.31676 - 	 Mean:    1.54563 - 	 AQreal:    0.73829  	 
Exp: 5 - 	 Ger: 8 - 	 Best:    1.31676 - 	 Mean:    1.53375 - 	 AQreal:    0.73829  	 
Exp: 5 - 	 Ger: 9 - 	 Best:    1.31676 - 	 Mean:    1.52089 - 	 AQreal:    0.73829  	 
Exp: 5 - 	 Ger: 10 - 	 Best:    1.31676 - 	 Mean:    1.49993 - 	 AQreal:    0.63956  	 
Exp: 5 - 	 Ger: 11 - 	 Best:    1.31676 - 	 Mean:    1.48756 - 	 AQreal:    0.63956  	 
Exp: 5 - 	 Ger: 12 - 	 Best:    1.31676 - 	 Mean:    1.47010 - 	 AQreal:    0.63956  	 
Exp: 5 - 	 Ger: 13 - 	 Best:    1.31676 - 	 Mean:    1.45893 - 	 AQreal:    0.63956  	 
Exp: 5 - 	 Ger: 14 - 	 Best:    1.31676 - 	 Mean:    1.44909 - 	 AQreal:    0.63956  	 
Exp: 5 - 	 Ger: 15 - 	 Best:    1.31676 - 	 Mean:    1.43901 - 	 AQreal:    0.56248  	 
Exp: 5 - 	 Ger: 16 - 	 Best:    1.30559 - 	 Mean:    1.41931 - 	 AQreal:    0.56248  	 
Exp: 5 - 	 Ger: 17 - 	 Best:    1.30559 - 	 Mean:    1.40590 - 	 AQreal:    0.56248  	 
Exp: 5 - 	 Ger: 18 - 	 Best:    1.30559 - 	 Mean:    1.39667 - 	 AQreal:    0.56248  	 
Exp: 5 - 	 Ger: 19 - 	 Best:    1.30559 - 	 Mean:    1.38730 - 	 AQreal:    0.56248  	 
Exp: 5 - 	 Ger: 20 - 	 Best:    1.30559 - 	 Mean:    1.38121 - 	 AQreal:    0.56233  	 
Exp: 5 - 	 Ger: 21 - 	 Best:    1.30559 - 	 Mean:    1.37035 - 	 AQreal:    0.56233  	 
Exp: 5 - 	 Ger: 22 - 	 Best:    1.29911 - 	 Mean:    1.36155 - 	 AQreal:    0.56233  	 
Exp: 5 - 	 Ger: 23 - 	 Best:    1.29911 - 	 Mean:    1.35749 - 	 AQreal:    0.56233  	 
Exp: 5 - 	 Ger: 24 - 	 Best:    1.29911 - 	 Mean:    1.35430 - 	 AQreal:    0.56233  	 
Exp: 5 - 	 Ger: 25 - 	 Best:    1.29911 - 	 Mean:    1.34950 - 	 AQreal:    0.50229  	 
Exp: 5 - 	 Ger: 26 - 	 Best:    1.28544 - 	 Mean:    1.34544 - 	 AQreal:    0.50229  	 
Exp: 5 - 	 Ger: 27 - 	 Best:    1.28544 - 	 Mean:    1.33786 - 	 AQreal:    0.50229  	 
Exp: 5 - 	 Ger: 28 - 	 Best:    1.28544 - 	 Mean:    1.33572 - 	 AQreal:    0.50229  	 
Exp: 5 - 	 Ger: 29 - 	 Best:    1.28544 - 	 Mean:    1.33286 - 	 AQreal:    0.50229  	 
Exp: 5 - 	 Ger: 30 - 	 Best:    1.28544 - 	 Mean:    1.33051 - 	 AQreal:    0.40252  	 
Exp: 5 - 	 Ger: 31 - 	 Best:    1.28544 - 	 Mean:    1.32563 - 	 AQreal:    0.40252  	 
Exp: 5 - 	 Ger: 32 - 	 Best:    1.24614 - 	 Mean:    1.32110 - 	 AQreal:    0.40252  	 
Exp: 5 - 	 Ger: 33 - 	 Best:    1.24614 - 	 Mean:    1.31875 - 	 AQreal:    0.40252  	 
Exp: 5 - 	 Ger: 34 - 	 Best:    1.24614 - 	 Mean:    1.31613 - 	 AQreal:    0.40252  	 
Exp: 5 - 	 Ger: 35 - 	 Best:    1.24614 - 	 Mean:    1.31537 - 	 AQreal:    0.32234  	 
Exp: 5 - 	 Ger: 36 - 	 Best:    1.24614 - 	 Mean:    1.31290 - 	 AQreal:    0.32234  	 
Exp: 5 - 	 Ger: 37 - 	 Best:    1.23764 - 	 Mean:    1.30613 - 	 AQreal:    0.32234  	 
Exp: 5 - 	 Ger: 38 - 	 Best:    1.22378 - 	 Mean:    1.29787 - 	 AQreal:    0.32234  	 
Exp: 5 - 	 Ger: 39 - 	 Best:    1.22378 - 	 Mean:    1.29248 - 	 AQreal:    0.32234  	 
Exp: 5 - 	 Ger: 40 - 	 Best:    1.22378 - 	 Mean:    1.28737 - 	 AQreal:    0.30189  	 
Exp: 5 - 	 Ger: 41 - 	 Best:    1.22378 - 	 Mean:    1.28115 - 	 AQreal:    0.30189  	 
Exp: 5 - 	 Ger: 42 - 	 Best:    1.22378 - 	 Mean:    1.27552 - 	 AQreal:    0.30189  	 
Exp: 5 - 	 Ger: 43 - 	 Best:    1.22378 - 	 Mean:    1.27136 - 	 AQreal:    0.30189  	 
Exp: 5 - 	 Ger: 44 - 	 Best:    1.22378 - 	 Mean:    1.26834 - 	 AQreal:    0.30189  	 
Exp: 5 - 	 Ger: 45 - 	 Best:    1.22378 - 	 Mean:    1.26583 - 	 AQreal:    0.21208  	 
Exp: 5 - 	 Ger: 46 - 	 Best:    1.22378 - 	 Mean:    1.26189 - 	 AQreal:    0.21208  	 
Exp: 5 - 	 Ger: 47 - 	 Best:    1.20383 - 	 Mean:    1.25522 - 	 AQreal:    0.21208  	 
Exp: 5 - 	 Ger: 48 - 	 Best:    1.20383 - 	 Mean:    1.25233 - 	 AQreal:    0.21208  	 
Exp: 5 - 	 Ger: 49 - 	 Best:    1.20383 - 	 Mean:    1.24837 - 	 AQreal:    0.21208  	 
Exp: 5 - 	 Ger: 50 - 	 Best:    1.19814 - 	 Mean:    1.24246 - 	 AQreal:    0.17887  	 
Exp: 5 - 	 Ger: 51 - 	 Best:    1.17695 - 	 Mean:    1.23509 - 	 AQreal:    0.17887  	 
Exp: 5 - 	 Ger: 52 - 	 Best:    1.17695 - 	 Mean:    1.22802 - 	 AQreal:    0.17887  	 
Exp: 5 - 	 Ger: 53 - 	 Best:    1.14843 - 	 Mean:    1.22088 - 	 AQreal:    0.17887  	 
Exp: 5 - 	 Ger: 54 - 	 Best:    1.13099 - 	 Mean:    1.21332 - 	 AQreal:    0.17887  	 
Exp: 5 - 	 Ger: 55 - 	 Best:    1.13099 - 	 Mean:    1.20934 - 	 AQreal:    0.15967  	 
Exp: 5 - 	 Ger: 56 - 	 Best:    1.13099 - 	 Mean:    1.20213 - 	 AQreal:    0.15967  	 
Exp: 5 - 	 Ger: 57 - 	 Best:    1.13099 - 	 Mean:    1.19500 - 	 AQreal:    0.15967  	 
Exp: 5 - 	 Ger: 58 - 	 Best:    1.13028 - 	 Mean:    1.18808 - 	 AQreal:    0.15967  	 
Exp: 5 - 	 Ger: 59 - 	 Best:    1.13028 - 	 Mean:    1.18159 - 	 AQreal:    0.15967  	 
Exp: 5 - 	 Ger: 60 - 	 Best:    1.13028 - 	 Mean:    1.17692 - 	 AQreal:    0.14571  	 
Exp: 5 - 	 Ger: 61 - 	 Best:    1.13028 - 	 Mean:    1.17180 - 	 AQreal:    0.14571  	 
Exp: 5 - 	 Ger: 62 - 	 Best:    1.13028 - 	 Mean:    1.16744 - 	 AQreal:    0.14571  	 
Exp: 5 - 	 Ger: 63 - 	 Best:    1.13028 - 	 Mean:    1.16426 - 	 AQreal:    0.14571  	 
Exp: 5 - 	 Ger: 64 - 	 Best:    1.13028 - 	 Mean:    1.16197 - 	 AQreal:    0.14571  	 
Exp: 5 - 	 Ger: 65 - 	 Best:    1.13028 - 	 Mean:    1.16068 - 	 AQreal:    0.09746  	 
Exp: 5 - 	 Ger: 66 - 	 Best:    1.13028 - 	 Mean:    1.15572 - 	 AQreal:    0.09746  	 
Exp: 5 - 	 Ger: 67 - 	 Best:    1.13028 - 	 Mean:    1.15187 - 	 AQreal:    0.09746  	 
Exp: 5 - 	 Ger: 68 - 	 Best:    1.13028 - 	 Mean:    1.14979 - 	 AQreal:    0.09746  	 
Exp: 5 - 	 Ger: 69 - 	 Best:    1.10834 - 	 Mean:    1.14489 - 	 AQreal:    0.09746  	 
Exp: 5 - 	 Ger: 70 - 	 Best:    1.10834 - 	 Mean:    1.14084 - 	 AQreal:    0.09353  	 
Exp: 5 - 	 Ger: 71 - 	 Best:    1.10834 - 	 Mean:    1.13923 - 	 AQreal:    0.09353  	 
Exp: 5 - 	 Ger: 72 - 	 Best:    1.10489 - 	 Mean:    1.13575 - 	 AQreal:    0.09353  	 
Exp: 5 - 	 Ger: 73 - 	 Best:    1.10489 - 	 Mean:    1.13192 - 	 AQreal:    0.09353  	 
Exp: 5 - 	 Ger: 74 - 	 Best:    1.10489 - 	 Mean:    1.13045 - 	 AQreal:    0.09353  	 
Exp: 5 - 	 Ger: 75 - 	 Best:    1.10489 - 	 Mean:    1.12997 - 	 AQreal:    0.08008  	 
Exp: 5 - 	 Ger: 76 - 	 Best:    1.10489 - 	 Mean:    1.12768 - 	 AQreal:    0.08008  	 
Exp: 5 - 	 Ger: 77 - 	 Best:    1.10436 - 	 Mean:    1.12544 - 	 AQreal:    0.08008  	 
Exp: 5 - 	 Ger: 78 - 	 Best:    1.10296 - 	 Mean:    1.12207 - 	 AQreal:    0.08008  	 
Exp: 5 - 	 Ger: 79 - 	 Best:    1.08183 - 	 Mean:    1.11914 - 	 AQreal:    0.08008  	 
Exp: 5 - 	 Ger: 80 - 	 Best:    1.08183 - 	 Mean:    1.11424 - 	 AQreal:    0.06699  	 
Exp: 5 - 	 Ger: 81 - 	 Best:    1.08183 - 	 Mean:    1.11066 - 	 AQreal:    0.06699  	 
Exp: 5 - 	 Ger: 82 - 	 Best:    1.08183 - 	 Mean:    1.10847 - 	 AQreal:    0.06699  	 
Exp: 5 - 	 Ger: 83 - 	 Best:    1.08183 - 	 Mean:    1.10593 - 	 AQreal:    0.06699  	 
Exp: 5 - 	 Ger: 84 - 	 Best:    1.08183 - 	 Mean:    1.10225 - 	 AQreal:    0.06699  	 
Exp: 5 - 	 Ger: 85 - 	 Best:    1.08183 - 	 Mean:    1.09958 - 	 AQreal:    0.05985  	 
Exp: 5 - 	 Ger: 86 - 	 Best:    1.07892 - 	 Mean:    1.09601 - 	 AQreal:    0.05985  	 
Exp: 5 - 	 Ger: 87 - 	 Best:    1.07687 - 	 Mean:    1.09297 - 	 AQreal:    0.05985  	 
Exp: 5 - 	 Ger: 88 - 	 Best:    1.07422 - 	 Mean:    1.08848 - 	 AQreal:    0.05985  	 
Exp: 5 - 	 Ger: 89 - 	 Best:    1.06275 - 	 Mean:    1.08531 - 	 AQreal:    0.05985  	 
Exp: 5 - 	 Ger: 90 - 	 Best:    1.06275 - 	 Mean:    1.08210 - 	 AQreal:    0.05616  	 
Exp: 5 - 	 Ger: 91 - 	 Best:    1.05153 - 	 Mean:    1.07692 - 	 AQreal:    0.05616  	 
Exp: 5 - 	 Ger: 92 - 	 Best:    1.05153 - 	 Mean:    1.07346 - 	 AQreal:    0.05616  	 
Exp: 5 - 	 Ger: 93 - 	 Best:    1.05153 - 	 Mean:    1.07053 - 	 AQreal:    0.05616  	 
Exp: 5 - 	 Ger: 94 - 	 Best:    1.05153 - 	 Mean:    1.06849 - 	 AQreal:    0.05616  	 
Exp: 5 - 	 Ger: 95 - 	 Best:    1.05153 - 	 Mean:    1.06656 - 	 AQreal:    0.05487  	 
Exp: 5 - 	 Ger: 96 - 	 Best:    1.05153 - 	 Mean:    1.06453 - 	 AQreal:    0.05487  	 
Exp: 5 - 	 Ger: 97 - 	 Best:    1.05153 - 	 Mean:    1.06336 - 	 AQreal:    0.05487  	 
Exp: 5 - 	 Ger: 98 - 	 Best:    1.04025 - 	 Mean:    1.06135 - 	 AQreal:    0.05487  	 
Exp: 5 - 	 Ger: 99 - 	 Best:    1.04025 - 	 Mean:    1.05876 - 	 AQreal:    0.05487  	 
Exp: 5 - 	 Ger: 100 - 	 Best:    1.04025 - 	 Mean:    1.05658 - 	 AQreal:    0.05456  	 
Exp: 6 - 	 Ger: 1 - 	 Best:    1.39440 - 	 Mean:   53.54809 - 	 AQreal:    1.00000  	 
Exp: 6 - 	 Ger: 2 - 	 Best:    1.39440 - 	 Mean:    1.63997 - 	 AQreal:    1.00000  	 
Exp: 6 - 	 Ger: 3 - 	 Best:    1.33143 - 	 Mean:    1.56437 - 	 AQreal:    1.00000  	 
Exp: 6 - 	 Ger: 4 - 	 Best:    1.33143 - 	 Mean:    1.53321 - 	 AQreal:    1.00000  	 
Exp: 6 - 	 Ger: 5 - 	 Best:    1.33143 - 	 Mean:    1.51009 - 	 AQreal:    0.92629  	 
Exp: 6 - 	 Ger: 6 - 	 Best:    1.33143 - 	 Mean:    1.49497 - 	 AQreal:    0.92629  	 
Exp: 6 - 	 Ger: 7 - 	 Best:    1.33143 - 	 Mean:    1.48211 - 	 AQreal:    0.92629  	 
Exp: 6 - 	 Ger: 8 - 	 Best:    1.33143 - 	 Mean:    1.46994 - 	 AQreal:    0.92629  	 
Exp: 6 - 	 Ger: 9 - 	 Best:    1.33143 - 	 Mean:    1.46144 - 	 AQreal:    0.92629  	 
Exp: 6 - 	 Ger: 10 - 	 Best:    1.33143 - 	 Mean:    1.44632 - 	 AQreal:    0.67080  	 
Exp: 6 - 	 Ger: 11 - 	 Best:    1.33143 - 	 Mean:    1.43819 - 	 AQreal:    0.67080  	 
Exp: 6 - 	 Ger: 12 - 	 Best:    1.33143 - 	 Mean:    1.42662 - 	 AQreal:    0.67080  	 
Exp: 6 - 	 Ger: 13 - 	 Best:    1.33143 - 	 Mean:    1.41951 - 	 AQreal:    0.67080  	 
Exp: 6 - 	 Ger: 14 - 	 Best:    1.33143 - 	 Mean:    1.41335 - 	 AQreal:    0.67080  	 
Exp: 6 - 	 Ger: 15 - 	 Best:    1.33143 - 	 Mean:    1.40628 - 	 AQreal:    0.60880  	 
Exp: 6 - 	 Ger: 16 - 	 Best:    1.33143 - 	 Mean:    1.40073 - 	 AQreal:    0.60880  	 
Exp: 6 - 	 Ger: 17 - 	 Best:    1.33143 - 	 Mean:    1.39432 - 	 AQreal:    0.60880  	 
Exp: 6 - 	 Ger: 18 - 	 Best:    1.33067 - 	 Mean:    1.38214 - 	 AQreal:    0.60880  	 
Exp: 6 - 	 Ger: 19 - 	 Best:    1.33067 - 	 Mean:    1.37973 - 	 AQreal:    0.60880  	 
Exp: 6 - 	 Ger: 20 - 	 Best:    1.32276 - 	 Mean:    1.37411 - 	 AQreal:    0.51551  	 
Exp: 6 - 	 Ger: 21 - 	 Best:    1.27801 - 	 Mean:    1.36570 - 	 AQreal:    0.51551  	 
Exp: 6 - 	 Ger: 22 - 	 Best:    1.27801 - 	 Mean:    1.36211 - 	 AQreal:    0.51551  	 
Exp: 6 - 	 Ger: 23 - 	 Best:    1.27801 - 	 Mean:    1.35371 - 	 AQreal:    0.51551  	 
Exp: 6 - 	 Ger: 24 - 	 Best:    1.26578 - 	 Mean:    1.34712 - 	 AQreal:    0.51551  	 
